AERONET Data Download (Version 3 Direct Sun)
AERONET Version 3
Version 3: AOD Level 2.0
The following data are automatically cloud cleared and quality assured with pre-field and post-field calibration applied.
Contact: PI=Jochen_Stutz; PI Email=jochen@atmos.ucla.edu
AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m)
CalTech,12:10:2022,12:00:00,285,-999.,0.054778,0.065520,-999.,-999.,0.089690,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.141449,-999.,-999.,0.161294,-999.,-999.,0.194741,0.218436,2.444013,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.357272,1.171014,1.401994,1.396913,1.196382,-999.,0,35,35,0,0,35,0,0,0,0,0,0,0,0,35,0,0,35,0,0,35,35,35,0,0,0,0,0,0,0,35,35,35,35,35,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,13:10:2022,12:00:00,286,-999.,0.113554,0.144119,-999.,-999.,0.203760,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.292732,-999.,-999.,0.322312,-999.,-999.,0.355833,0.372160,2.126791,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.196647,0.708245,1.095745,1.278504,0.564934,-999.,0,29,29,0,0,29,0,0,0,0,0,0,0,0,29,0,0,29,0,0,29,29,29,0,0,0,0,0,0,0,29,29,29,29,29,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,16:10:2022,12:00:00,289,-999.,0.125844,0.154391,-999.,-999.,0.211449,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.287151,-999.,-999.,0.312558,-999.,-999.,0.336627,0.348904,2.340107,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.042509,0.577330,0.931364,1.116963,0.433829,-999.,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,17:10:2022,12:00:00,290,-999.,0.052186,0.061139,-999.,-999.,0.080903,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.123677,-999.,-999.,0.140297,-999.,-999.,0.167623,0.187020,1.853617,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.251888,1.118490,1.320102,1.277815,1.144352,-999.,0,60,60,0,0,60,0,0,0,0,0,0,0,0,60,0,0,60,0,0,60,60,60,0,0,0,0,0,0,0,60,60,60,60,60,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,18:10:2022,12:00:00,291,-999.,0.019683,0.022542,-999.,-999.,0.027779,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.048775,-999.,-999.,0.054306,-999.,-999.,0.071367,0.083483,1.793522,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.368403,1.371431,1.616316,1.403512,1.678555,-999.,0,55,55,0,0,55,0,0,0,0,0,0,0,0,55,0,0,55,0,0,55,55,55,0,0,0,0,0,0,0,55,55,55,55,55,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,19:10:2022,12:00:00,292,-999.,0.013359,0.015396,-999.,-999.,0.018254,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.035260,-999.,-999.,0.037715,-999.,-999.,0.051640,0.061526,1.556658,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.441323,1.385201,1.774033,1.516140,1.918903,-999.,0,43,43,0,0,43,0,0,0,0,0,0,0,0,43,0,0,43,0,0,43,43,43,0,0,0,0,0,0,0,43,43,43,43,43,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,20:10:2022,12:00:00,293,-999.,0.028903,0.033154,-999.,-999.,0.042644,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.073314,-999.,-999.,0.086508,-999.,-999.,0.112747,0.130255,1.600331,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.454847,1.565825,1.672491,1.441044,1.614427,-999.,0,25,25,0,0,25,0,0,0,0,0,0,0,0,25,0,0,25,0,0,25,25,25,0,0,0,0,0,0,0,25,25,25,25,25,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,21:10:2022,12:00:00,294,-999.,0.046626,0.056433,-999.,-999.,0.076939,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.121253,-999.,-999.,0.138972,-999.,-999.,0.166968,0.186552,1.755685,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.373481,1.184201,1.436374,1.403640,1.167170,-999.,0,49,49,0,0,49,0,0,0,0,0,0,0,0,49,0,0,49,0,0,49,49,49,0,0,0,0,0,0,0,49,49,49,49,49,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,22:10:2022,12:00:00,295,-999.,0.088278,0.106533,-999.,-999.,0.145356,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.217063,-999.,-999.,0.246941,-999.,-999.,0.283521,0.306985,1.947605,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.251343,0.977790,1.257278,1.284657,0.864645,-999.,0,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,23:10:2022,12:00:00,296,-999.,0.070572,0.075200,-999.,-999.,0.083230,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.103409,-999.,-999.,0.111693,-999.,-999.,0.127268,0.138633,1.364084,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.596610,0.756614,0.693138,0.579854,0.849384,-999.,0,45,45,0,0,45,0,0,0,0,0,0,0,0,45,0,0,45,0,0,45,45,45,0,0,0,0,0,0,0,45,45,45,45,45,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,25:10:2022,12:00:00,298,-999.,0.024433,0.026539,-999.,-999.,0.030014,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.046126,-999.,-999.,0.053378,-999.,-999.,0.066350,0.073083,1.069635,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.992914,1.174128,1.254147,0.954155,1.161271,-999.,0,61,61,0,0,61,0,0,0,0,0,0,0,0,61,0,0,61,0,0,61,61,61,0,0,0,0,0,0,0,61,61,61,61,61,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,26:10:2022,12:00:00,299,-999.,0.058010,0.062157,-999.,-999.,0.070552,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.096824,-999.,-999.,0.110515,-999.,-999.,0.132590,0.147227,1.233740,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.837979,1.093226,1.018181,0.788515,1.090355,-999.,0,40,40,0,0,40,0,0,0,0,0,0,0,0,40,0,0,40,0,0,40,40,40,0,0,0,0,0,0,0,40,40,40,40,40,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,27:10:2022,12:00:00,300,-999.,0.044493,0.047509,-999.,-999.,0.053136,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.072518,-999.,-999.,0.078555,-999.,-999.,0.095156,0.108373,1.228850,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.774751,0.990387,0.930558,0.771739,1.269582,-999.,0,34,34,0,0,34,0,0,0,0,0,0,0,0,34,0,0,34,0,0,34,34,34,0,0,0,0,0,0,0,34,34,34,34,34,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,28:10:2022,12:00:00,301,-999.,0.030567,0.033096,-999.,-999.,0.037463,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.052560,-999.,-999.,0.058571,-999.,-999.,0.070225,0.077771,0.880408,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.867416,1.049264,1.051128,0.839294,1.113818,-999.,0,36,36,0,0,36,0,0,0,0,0,0,0,0,36,0,0,36,0,0,36,36,36,0,0,0,0,0,0,0,36,36,36,36,36,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,29:10:2022,12:00:00,302,-999.,0.034504,0.038551,-999.,-999.,0.046352,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.067295,-999.,-999.,0.075791,-999.,-999.,0.092021,0.103844,0.898777,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.019778,1.139250,1.158564,1.006928,1.220616,-999.,0,58,58,0,0,58,0,0,0,0,0,0,0,0,58,0,0,58,0,0,58,58,58,0,0,0,0,0,0,0,58,58,58,58,58,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,30:10:2022,12:00:00,303,-999.,0.017814,0.020595,-999.,-999.,0.025915,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.041691,-999.,-999.,0.043291,-999.,-999.,0.054418,0.064849,0.811291,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.173931,0.980218,1.268338,1.282966,1.577230,-999.,0,23,23,0,0,23,0,0,0,0,0,0,0,0,23,0,0,23,0,0,23,23,23,0,0,0,0,0,0,0,23,23,23,23,23,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,15:11:2022,12:00:00,319,-999.,0.025912,0.029607,-999.,-999.,0.037397,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.060387,-999.,-999.,0.072329,-999.,-999.,0.091890,0.102296,0.652948,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.337533,1.508222,1.544290,1.297688,1.378242,-999.,0,14,14,0,0,14,0,0,0,0,0,0,0,0,14,0,0,14,0,0,14,14,14,0,0,0,0,0,0,0,14,14,14,14,14,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,16:11:2022,12:00:00,320,-999.,0.027996,0.030658,-999.,-999.,0.035106,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.049615,-999.,-999.,0.057671,-999.,-999.,0.068292,0.071884,0.336170,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.905225,1.086614,1.092242,0.848112,0.854135,-999.,0,43,43,0,0,43,0,0,0,0,0,0,0,0,43,0,0,43,0,0,43,43,43,0,0,0,0,0,0,0,43,43,43,43,43,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,17:11:2022,12:00:00,321,-999.,0.030320,0.031385,-999.,-999.,0.032121,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.038051,-999.,-999.,0.039464,-999.,-999.,0.043881,0.045318,0.307398,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.515646,0.642369,0.642778,0.503492,0.599269,-999.,0,16,16,0,0,16,0,0,0,0,0,0,0,0,16,0,0,16,0,0,16,16,16,0,0,0,0,0,0,0,16,16,16,16,16,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,18:11:2022,12:00:00,322,-999.,0.023845,0.028151,-999.,-999.,0.038062,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.059623,-999.,-999.,0.069872,-999.,-999.,0.084481,0.091517,0.734524,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.332210,1.222272,1.401117,1.340169,1.033809,-999.,0,56,56,0,0,56,0,0,0,0,0,0,0,0,56,0,0,56,0,0,56,56,56,0,0,0,0,0,0,0,56,56,56,56,56,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,19:11:2022,12:00:00,323,-999.,0.019689,0.022880,-999.,-999.,0.029427,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.043783,-999.,-999.,0.049140,-999.,-999.,0.059709,0.065223,0.427736,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.173810,1.103163,1.219664,1.210482,1.120863,-999.,0,59,59,0,0,59,0,0,0,0,0,0,0,0,59,0,0,59,0,0,59,59,59,0,0,0,0,0,0,0,59,59,59,59,59,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,20:11:2022,12:00:00,324,-999.,0.011769,0.014229,-999.,-999.,0.018644,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.027850,-999.,-999.,0.029022,-999.,-999.,0.036141,0.040986,0.402375,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.112177,0.944706,1.095149,1.230445,1.355627,-999.,0,59,59,0,0,59,0,0,0,0,0,0,0,0,59,0,0,59,0,0,59,59,59,0,0,0,0,0,0,0,59,59,59,59,59,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,22:11:2022,12:00:00,326,-999.,0.018238,0.020879,-999.,-999.,0.025263,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.039795,-999.,-999.,0.045983,-999.,-999.,0.056980,0.061080,0.398499,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.182082,1.238957,1.392160,1.171267,1.150603,-999.,0,41,41,0,0,41,0,0,0,0,0,0,0,0,41,0,0,41,0,0,41,41,41,0,0,0,0,0,0,0,41,41,41,41,41,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,23:11:2022,12:00:00,327,-999.,0.032059,0.035369,-999.,-999.,0.042215,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.061690,-999.,-999.,0.070069,-999.,-999.,0.082531,0.086733,0.568300,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.985324,0.968301,1.135596,0.986742,0.892654,-999.,0,26,26,0,0,26,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26,26,26,0,0,0,0,0,0,0,26,26,26,26,26,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,24:11:2022,12:00:00,328,-999.,0.031497,0.033464,-999.,-999.,0.035971,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.046038,-999.,-999.,0.048788,-999.,-999.,0.055248,0.057224,0.475379,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.613736,0.681077,0.744468,0.608945,0.621455,-999.,0,39,39,0,0,39,0,0,0,0,0,0,0,0,39,0,0,39,0,0,39,39,39,0,0,0,0,0,0,0,39,39,39,39,39,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,25:11:2022,12:00:00,329,-999.,0.015162,0.016428,-999.,-999.,0.017040,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.021520,-999.,-999.,0.022470,-999.,-999.,0.026643,0.027308,0.372878,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.525645,0.788742,0.684707,0.517515,0.748286,-999.,0,34,34,0,0,34,0,0,0,0,0,0,0,0,34,0,0,34,0,0,34,34,34,0,0,0,0,0,0,0,34,34,34,34,34,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,26:11:2022,12:00:00,330,-999.,0.020132,0.023325,-999.,-999.,0.029601,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.048204,-999.,-999.,0.057736,-999.,-999.,0.072012,0.078649,0.871103,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.208341,1.296211,1.420619,1.178954,1.124333,-999.,0,38,38,0,0,38,0,0,0,0,0,0,0,0,38,0,0,38,0,0,38,38,38,0,0,0,0,0,0,0,38,38,38,38,38,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,27:11:2022,12:00:00,331,-999.,0.016515,0.018879,-999.,-999.,0.022562,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.032728,-999.,-999.,0.036083,-999.,-999.,0.043285,0.047523,0.612913,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.975360,1.018549,1.106621,0.984226,1.094806,-999.,0,36,36,0,0,36,0,0,0,0,0,0,0,0,36,0,0,36,0,0,36,36,36,0,0,0,0,0,0,0,36,36,36,36,36,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,28:11:2022,12:00:00,332,-999.,0.166377,0.197491,-999.,-999.,0.269126,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.399051,-999.,-999.,0.465994,-999.,-999.,0.541051,0.585722,1.631154,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.266373,1.106738,1.287047,1.270841,0.900010,-999.,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,29:11:2022,12:00:00,333,-999.,0.088239,0.098841,-999.,-999.,0.123331,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.173492,-999.,-999.,0.199716,-999.,-999.,0.234860,0.257922,1.184850,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.048858,1.120993,1.139348,1.023515,1.023845,-999.,0,25,25,0,0,25,0,0,0,0,0,0,0,0,25,0,0,25,0,0,25,25,25,0,0,0,0,0,0,0,25,25,25,25,25,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,30:11:2022,12:00:00,334,-999.,0.096760,0.104459,-999.,-999.,0.121137,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.157354,-999.,-999.,0.175701,-999.,-999.,0.199945,0.214489,1.244289,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.763035,0.879026,0.868011,0.730185,0.807555,-999.,0,19,19,0,0,19,0,0,0,0,0,0,0,0,19,0,0,19,0,0,19,19,19,0,0,0,0,0,0,0,19,19,19,19,19,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,03:12:2022,12:00:00,337,-999.,0.023482,0.029647,-999.,-999.,0.043263,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.074275,-999.,-999.,0.088159,-999.,-999.,0.110124,0.124328,1.557799,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.622643,1.431264,1.697605,1.658714,1.408266,-999.,0,33,33,0,0,33,0,0,0,0,0,0,0,0,33,0,0,33,0,0,33,33,33,0,0,0,0,0,0,0,33,33,33,33,33,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,05:12:2022,12:00:00,339,-999.,0.024893,0.026982,-999.,-999.,0.030275,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.040399,-999.,-999.,0.044375,-999.,-999.,0.051478,0.056212,1.117681,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.776775,0.877591,0.927095,0.757847,0.924566,-999.,0,20,20,0,0,20,0,0,0,0,0,0,0,0,20,0,0,20,0,0,20,20,20,0,0,0,0,0,0,0,20,20,20,20,20,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,07:12:2022,12:00:00,341,-999.,0.049870,0.057121,-999.,-999.,0.073100,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.102948,-999.,-999.,0.118549,-999.,-999.,0.138537,0.151422,1.080304,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.130305,1.126666,1.196749,1.115365,0.997735,-999.,0,47,47,0,0,47,0,0,0,0,0,0,0,0,47,0,0,47,0,0,47,47,47,0,0,0,0,0,0,0,47,47,47,47,47,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,08:12:2022,12:00:00,342,-999.,0.024913,0.029084,-999.,-999.,0.038741,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.062481,-999.,-999.,0.077187,-999.,-999.,0.096213,0.108273,0.807756,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.419148,1.540323,1.580456,1.361622,1.314856,-999.,0,54,54,0,0,54,0,0,0,0,0,0,0,0,54,0,0,54,0,0,54,54,54,0,0,0,0,0,0,0,54,54,54,54,54,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,09:12:2022,12:00:00,343,-999.,0.035799,0.043996,-999.,-999.,0.062401,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.097017,-999.,-999.,0.116030,-999.,-999.,0.137070,0.147918,0.892451,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.406387,1.213298,1.420453,1.412057,0.936638,-999.,0,54,54,0,0,54,0,0,0,0,0,0,0,0,54,0,0,54,0,0,54,54,54,0,0,0,0,0,0,0,54,54,54,54,54,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,10:12:2022,12:00:00,344,-999.,0.028576,0.034085,-999.,-999.,0.046165,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.068712,-999.,-999.,0.078454,-999.,-999.,0.091190,0.098794,1.284786,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.264816,1.027776,1.274860,1.295654,0.909808,-999.,0,6,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,6,6,0,0,0,0,0,0,0,6,6,6,6,6,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,13:12:2022,12:00:00,347,-999.,0.017610,0.022517,-999.,-999.,0.033553,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.056291,-999.,-999.,0.069761,-999.,-999.,0.086554,0.097763,0.796456,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.657393,1.535583,1.698620,1.652228,1.318370,-999.,0,51,51,0,0,51,0,0,0,0,0,0,0,0,51,0,0,51,0,0,51,51,51,0,0,0,0,0,0,0,51,51,51,51,51,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,14:12:2022,12:00:00,348,-999.,0.031067,0.040115,-999.,-999.,0.060265,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.099102,-999.,-999.,0.119645,-999.,-999.,0.143882,0.158391,0.770933,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.649518,1.359211,1.635135,1.675338,1.094951,-999.,0,50,50,0,0,50,0,0,0,0,0,0,0,0,50,0,0,50,0,0,50,50,50,0,0,0,0,0,0,0,50,50,50,50,50,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,15:12:2022,12:00:00,349,-999.,0.053608,0.065083,-999.,-999.,0.091867,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.144718,-999.,-999.,0.173679,-999.,-999.,0.207893,0.230505,0.974961,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.525696,1.338120,1.540169,1.533685,1.124015,-999.,0,15,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15,15,15,0,0,0,0,0,0,0,15,15,15,15,15,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,16:12:2022,12:00:00,350,-999.,0.125735,0.127987,-999.,-999.,0.134838,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.154648,-999.,-999.,0.165772,-999.,-999.,0.181915,0.188321,0.535569,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.405784,0.612557,0.499938,0.366369,0.520387,-999.,0,5,5,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,5,5,0,0,0,0,0,0,0,5,5,5,5,5,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,17:12:2022,12:00:00,351,-999.,0.014006,0.017583,-999.,-999.,0.024793,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.037075,-999.,-999.,0.044820,-999.,-999.,0.052717,0.056911,0.381242,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.370802,1.280631,1.380011,1.353517,0.945668,-999.,0,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,8,8,0,0,0,0,0,0,0,8,8,8,8,8,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,18:12:2022,12:00:00,352,-999.,0.022313,0.029084,-999.,-999.,0.044373,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.075239,-999.,-999.,0.092055,-999.,-999.,0.111541,0.120915,0.530323,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.650713,1.402635,1.663105,1.667552,1.101315,-999.,0,54,54,0,0,54,0,0,0,0,0,0,0,0,54,0,0,54,0,0,54,54,54,0,0,0,0,0,0,0,54,54,54,54,54,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,19:12:2022,12:00:00,353,-999.,0.027557,0.034644,-999.,-999.,0.048757,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.074456,-999.,-999.,0.086300,-999.,-999.,0.098369,0.102215,0.493508,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.371250,1.010472,1.358453,1.406723,0.684837,-999.,0,48,48,0,0,48,0,0,0,0,0,0,0,0,48,0,0,48,0,0,48,48,48,0,0,0,0,0,0,0,48,48,48,48,48,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,20:12:2022,12:00:00,354,-999.,0.022653,0.028252,-999.,-999.,0.040642,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.070235,-999.,-999.,0.086330,-999.,-999.,0.105944,0.115371,0.899365,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.661741,1.472977,1.761839,1.656778,1.162181,-999.,0,41,41,0,0,41,0,0,0,0,0,0,0,0,41,0,0,41,0,0,41,41,41,0,0,0,0,0,0,0,41,41,41,41,41,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,21:12:2022,12:00:00,355,-999.,0.013839,0.017066,-999.,-999.,0.023379,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.039011,-999.,-999.,0.045925,-999.,-999.,0.056028,0.060179,0.785751,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.475824,1.290430,1.590605,1.493281,1.106716,-999.,0,54,54,0,0,54,0,0,0,0,0,0,0,0,54,0,0,54,0,0,54,54,54,0,0,0,0,0,0,0,54,54,54,54,54,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
CalTech,22:12:2022,12:00:00,356,-999.,0.016616,0.018800,-999.,-999.,0.023894,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.036297,-999.,-999.,0.042919,-999.,-999.,0.052987,0.055570,1.104573,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.230119,1.379331,1.371841,1.193569,1.032175,-999.,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev20,303,CalTech,34.136730,-118.126167,260.000000
