AERONET Data Download (Version 3 Direct Sun)
AERONET Version 3
Version 3: AOD Level 2.0
The following data are automatically cloud cleared and quality assured with pre-field and post-field calibration applied.
Contact: PI=Sagnik_Dey_and_Dilip_Ganguly; PI Email=sagnik@cas.iitd.ac.in_and_dilipganguly@cas.iitd.ac.in
AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m)
IIT_Delhi,09:12:2022,12:00:00,343,0.087615,0.156543,0.195164,-999.,-999.,0.272728,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.395873,-999.,-999.,0.452089,-999.,-999.,0.509449,0.532622,1.280383,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.246294,0.930687,1.197664,1.286586,0.659013,-999.,38,38,38,0,0,38,0,0,0,0,0,0,0,0,38,0,0,38,0,0,37,37,38,0,0,0,0,0,0,0,38,38,38,38,37,0,lev20,1292,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,10:12:2022,12:00:00,344,0.094279,0.192653,0.247966,-999.,-999.,0.361398,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.537522,-999.,-999.,0.616358,-999.,-999.,0.693767,0.726139,1.318297,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.345708,0.930153,1.266385,1.401121,0.650781,-999.,27,27,27,0,0,27,0,0,0,0,0,0,0,0,27,0,0,27,0,0,27,27,27,0,0,0,0,0,0,0,27,27,27,27,27,0,lev20,1292,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,11:12:2022,12:00:00,345,0.057412,0.108262,0.139929,-999.,-999.,0.204718,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.318208,-999.,-999.,0.373720,-999.,-999.,0.434122,0.461095,1.025424,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.448973,1.123380,1.415846,1.485570,0.826348,-999.,49,49,49,0,0,49,0,0,0,0,0,0,0,0,49,0,0,49,0,0,49,49,49,0,0,0,0,0,0,0,49,49,49,49,49,0,lev20,1292,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,12:12:2022,12:00:00,346,0.049863,0.081992,0.102847,-999.,-999.,0.144197,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.222058,-999.,-999.,0.262345,-999.,-999.,0.307678,0.325974,0.820432,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.385549,1.175628,1.403959,1.397584,0.846896,-999.,48,48,48,0,0,48,0,0,0,0,0,0,0,0,48,0,0,48,0,0,48,48,48,0,0,0,0,0,0,0,48,48,48,48,48,0,lev20,1292,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,13:12:2022,12:00:00,347,0.044885,0.073840,0.091685,-999.,-999.,0.127983,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.194982,-999.,-999.,0.228723,-999.,-999.,0.266690,0.281923,0.823293,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.349694,1.135919,1.363841,1.364407,0.823028,-999.,57,57,57,0,0,57,0,0,0,0,0,0,0,0,57,0,0,57,0,0,57,57,57,0,0,0,0,0,0,0,57,57,57,57,57,0,lev20,1292,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,14:12:2022,12:00:00,348,0.042764,0.076950,0.095753,-999.,-999.,0.134045,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.199345,-999.,-999.,0.231707,-999.,-999.,0.265604,0.279945,0.674102,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.306083,1.039829,1.287961,1.330485,0.748685,-999.,42,42,42,0,0,42,0,0,0,0,0,0,0,0,42,0,0,42,0,0,42,41,42,0,0,0,0,0,0,0,42,42,42,42,42,0,lev20,1292,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,15:12:2022,12:00:00,349,0.065368,0.100998,0.121893,-999.,-999.,0.166460,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.249879,-999.,-999.,0.295116,-999.,-999.,0.344594,0.369327,0.706746,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.297520,1.153723,1.332092,1.294661,0.870924,-999.,62,62,62,0,0,62,0,0,0,0,0,0,0,0,62,0,0,62,0,0,62,62,62,0,0,0,0,0,0,0,62,62,62,62,62,0,lev20,1292,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,16:12:2022,12:00:00,350,0.069236,0.117936,0.146463,-999.,-999.,0.207896,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.318626,-999.,-999.,0.376526,-999.,-999.,0.440721,0.474983,0.714293,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.392487,1.173829,1.392842,1.407839,0.911853,-999.,71,71,71,0,0,71,0,0,0,0,0,0,0,0,71,0,0,71,0,0,71,71,71,0,0,0,0,0,0,0,71,71,71,71,71,0,lev20,1292,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,17:12:2022,12:00:00,351,0.058768,0.122638,0.156877,-999.,-999.,0.233713,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.359729,-999.,-999.,0.420929,-999.,-999.,0.485247,0.520834,0.792181,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.452621,1.083776,1.384975,1.499818,0.851096,-999.,19,19,19,0,0,19,0,0,0,0,0,0,0,0,19,0,0,19,0,0,19,17,19,0,0,0,0,0,0,0,19,19,19,19,19,0,lev20,1292,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,18:12:2022,12:00:00,352,0.134964,0.305208,0.402565,-999.,-999.,0.606624,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.912378,-999.,-999.,1.041873,-999.,-999.,1.168649,1.223750,0.934400,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.409366,0.910376,1.291529,1.479558,0.631846,-999.,48,48,48,0,0,48,0,0,0,0,0,0,0,0,48,0,0,46,0,0,45,45,48,0,0,0,0,0,0,0,48,46,48,48,45,0,lev20,1292,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,19:12:2022,12:00:00,353,0.121010,0.271839,0.352677,-999.,-999.,0.510648,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.725680,-999.,-999.,0.810780,-999.,-999.,0.888981,0.912165,0.703993,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.231289,0.731151,1.103356,1.307738,0.458075,-999.,27,27,27,0,0,27,0,0,0,0,0,0,0,0,27,0,0,27,0,0,25,22,27,0,0,0,0,0,0,0,27,27,27,27,25,0,lev20,1292,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,20:12:2022,12:00:00,354,0.073480,0.160436,0.204140,-999.,-999.,0.288321,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.407241,-999.,-999.,0.458522,-999.,-999.,0.507912,0.521835,0.668599,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.209583,0.829932,1.123421,1.263662,0.533003,-999.,12,12,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,12,0,0,12,12,12,0,0,0,0,0,0,0,12,12,12,12,12,0,lev20,1292,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,21:12:2022,12:00:00,355,0.230936,0.422923,0.487084,-999.,-999.,0.587670,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.717108,-999.,-999.,0.781003,-999.,-999.,0.850259,0.888054,0.865735,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.709792,0.623557,0.678214,0.721861,0.507073,-999.,10,10,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,10,10,0,0,0,0,0,0,0,10,10,10,10,10,0,lev20,1292,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,10:03:2023,12:00:00,69,0.125437,0.212866,0.258536,-999.,-999.,0.364458,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.543582,-999.,-999.,0.631434,-999.,-999.,0.739872,0.808540,1.778765,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.323176,1.140717,1.303510,1.344596,1.027119,-999.,61,61,61,0,0,61,0,0,0,0,0,0,0,0,61,0,0,61,0,0,60,53,61,0,0,0,0,0,0,0,61,61,61,61,60,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,11:03:2023,12:00:00,70,0.115365,0.186639,0.222207,-999.,-999.,0.305868,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.451278,-999.,-999.,0.524719,-999.,-999.,0.618755,0.688570,1.602366,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.261954,1.156286,1.266784,1.270614,1.055244,-999.,93,93,93,0,0,93,0,0,0,0,0,0,0,0,93,0,0,93,0,0,93,89,93,0,0,0,0,0,0,0,93,93,93,93,93,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,12:03:2023,12:00:00,71,0.127218,0.188595,0.217228,-999.,-999.,0.284929,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.401569,-999.,-999.,0.459432,-999.,-999.,0.536695,0.592280,1.678722,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.109709,1.061492,1.126455,1.112448,0.988875,-999.,65,65,65,0,0,65,0,0,0,0,0,0,0,0,65,0,0,65,0,0,65,65,65,0,0,0,0,0,0,0,65,65,65,65,65,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,14:03:2023,12:00:00,73,0.135969,0.206732,0.241164,-999.,-999.,0.320580,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.449016,-999.,-999.,0.508844,-999.,-999.,0.583038,0.632719,1.783840,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.098457,0.958148,1.087295,1.115861,0.863607,-999.,80,80,80,0,0,80,0,0,0,0,0,0,0,0,80,0,0,80,0,0,80,71,80,0,0,0,0,0,0,0,80,80,80,80,80,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,15:03:2023,12:00:00,74,0.150541,0.205822,0.232660,-999.,-999.,0.297996,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.409583,-999.,-999.,0.465161,-999.,-999.,0.532005,0.579525,1.671362,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.040709,0.960440,1.059092,1.040554,0.843298,-999.,40,40,40,0,0,40,0,0,0,0,0,0,0,0,40,0,0,40,0,0,40,39,40,0,0,0,0,0,0,0,40,40,40,40,40,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,16:03:2023,12:00:00,75,0.219340,0.340357,0.407274,-999.,-999.,0.566080,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.836810,-999.,-999.,0.968088,-999.,-999.,1.128040,1.236291,2.182880,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.276786,1.089898,1.263205,1.296579,0.952859,-999.,12,12,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,12,0,0,12,12,12,0,0,0,0,0,0,0,12,12,12,12,12,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,17:03:2023,12:00:00,76,0.195422,0.340506,0.417878,-999.,-999.,0.591823,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.862541,-999.,-999.,0.963126,-999.,-999.,1.100208,1.184220,2.285655,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.270658,0.961804,1.204235,1.316427,0.806662,-999.,8,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,7,0,0,7,7,8,0,0,0,0,0,0,0,8,7,8,8,7,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,18:03:2023,12:00:00,77,0.409848,0.893014,1.130083,-999.,-999.,1.617213,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,2.231767,-999.,-999.,2.455678,-999.,-999.,2.641416,2.467473,2.749857,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.149141,0.620193,1.003758,1.228887,0.459477,-999.,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,1,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,19:03:2023,12:00:00,78,0.249983,0.601950,0.779762,-999.,-999.,1.135072,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.583896,-999.,-999.,1.742472,-999.,-999.,1.883305,1.955863,2.678998,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.191142,0.635964,1.029985,1.280119,0.457061,-999.,23,23,23,0,0,23,0,0,0,0,0,0,0,0,23,0,0,23,0,0,23,23,23,0,0,0,0,0,0,0,23,23,23,23,23,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,20:03:2023,12:00:00,79,0.293367,0.587795,0.740127,-999.,-999.,1.029776,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.378206,-999.,-999.,1.491315,-999.,-999.,1.589714,1.636275,2.766453,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.032994,0.520124,0.886853,1.116013,0.363582,-999.,3,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,21:03:2023,12:00:00,80,0.162397,0.397806,0.512195,-999.,-999.,0.740493,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.030323,-999.,-999.,1.137674,-999.,-999.,1.303883,1.349618,2.172691,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.213718,0.713672,1.066186,1.294837,0.462962,-999.,22,23,23,0,0,23,0,0,0,0,0,0,0,0,23,0,0,23,0,0,19,19,23,0,0,0,0,0,0,0,23,23,23,23,19,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,22:03:2023,12:00:00,81,0.239274,0.504212,0.643514,-999.,-999.,0.942488,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.382815,-999.,-999.,1.574256,-999.,-999.,1.777345,1.901591,2.399673,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.319083,0.921647,1.218626,1.377235,0.744144,-999.,39,40,40,0,0,40,0,0,0,0,0,0,0,0,40,0,0,40,0,0,40,40,39,0,0,0,0,0,0,0,40,40,40,40,40,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,23:03:2023,12:00:00,82,0.114443,0.181582,0.211926,-999.,-999.,0.281366,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.395134,-999.,-999.,0.449622,-999.,-999.,0.521269,0.574212,1.997804,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.104287,1.008361,1.099232,1.117107,0.943011,-999.,78,78,78,0,0,78,0,0,0,0,0,0,0,0,78,0,0,78,0,0,78,73,78,0,0,0,0,0,0,0,78,78,78,78,78,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,24:03:2023,12:00:00,83,0.139437,0.236921,0.285341,-999.,-999.,0.397459,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.586531,-999.,-999.,0.677945,-999.,-999.,0.777928,0.837674,2.533217,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.280382,1.131496,1.264185,1.301322,1.051151,-999.,23,23,23,0,0,23,0,0,0,0,0,0,0,0,23,0,0,23,0,0,20,17,23,0,0,0,0,0,0,0,23,23,23,23,20,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,25:03:2023,12:00:00,84,0.149411,0.222295,0.257629,-999.,-999.,0.344107,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.498194,-999.,-999.,0.577100,-999.,-999.,0.677661,0.742733,2.374626,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.185677,1.142171,1.209143,1.185496,1.078769,-999.,75,75,75,0,0,75,0,0,0,0,0,0,0,0,75,0,0,75,0,0,72,64,75,0,0,0,0,0,0,0,75,75,75,75,72,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,26:03:2023,12:00:00,85,0.359313,0.424098,0.439128,-999.,-999.,0.475273,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.538442,-999.,-999.,0.572280,-999.,-999.,0.623340,0.666018,1.838991,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.387997,0.533854,0.429438,0.367729,0.574190,-999.,104,104,104,0,0,104,0,0,0,0,0,0,0,0,104,0,0,104,0,0,104,97,104,0,0,0,0,0,0,0,104,104,104,104,104,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,27:03:2023,12:00:00,86,0.104861,0.165572,0.191548,-999.,-999.,0.248872,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.336264,-999.,-999.,0.375936,-999.,-999.,0.430046,0.462152,1.636964,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.066448,0.975515,1.049805,1.085426,0.929236,-999.,48,48,48,0,0,48,0,0,0,0,0,0,0,0,48,0,0,48,0,0,48,45,48,0,0,0,0,0,0,0,48,48,48,48,48,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,28:03:2023,12:00:00,87,0.118273,0.159866,0.176007,-999.,-999.,0.215602,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.286566,-999.,-999.,0.323119,-999.,-999.,0.376870,0.408301,1.782876,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.893577,0.995801,0.940915,0.879028,0.996711,-999.,68,68,68,0,0,68,0,0,0,0,0,0,0,0,68,0,0,68,0,0,68,64,68,0,0,0,0,0,0,0,68,68,68,68,68,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,29:03:2023,12:00:00,88,0.217193,0.281793,0.307786,-999.,-999.,0.369648,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.481543,-999.,-999.,0.540090,-999.,-999.,0.622915,0.707756,2.106730,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.825659,0.935427,0.881752,0.804722,0.926049,-999.,18,18,18,0,0,18,0,0,0,0,0,0,0,0,18,0,0,18,0,0,18,15,18,0,0,0,0,0,0,0,18,18,18,18,18,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,30:03:2023,12:00:00,89,0.265447,0.372228,0.421662,-999.,-999.,0.538376,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.739229,-999.,-999.,0.841353,-999.,-999.,0.974926,1.080544,2.410930,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.017671,1.010739,1.045929,1.011817,0.953837,-999.,33,33,33,0,0,33,0,0,0,0,0,0,0,0,33,0,0,33,0,0,33,30,33,0,0,0,0,0,0,0,33,33,33,33,33,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,31:03:2023,12:00:00,90,0.128605,0.235075,0.286970,-999.,-999.,0.410446,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.606247,-999.,-999.,0.693211,-999.,-999.,0.797044,0.860824,2.652911,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.305086,1.008190,1.245131,1.349192,0.857213,-999.,7,7,7,0,0,7,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7,7,7,0,0,0,0,0,0,0,7,7,7,7,7,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,01:04:2023,12:00:00,91,0.161867,0.335170,0.423261,-999.,-999.,0.616532,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.906954,-999.,-999.,1.035802,-999.,-999.,1.179388,1.268918,2.731022,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.333336,0.987454,1.249862,1.384709,0.826277,-999.,9,9,9,0,0,9,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9,9,9,0,0,0,0,0,0,0,9,9,9,9,9,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,02:04:2023,12:00:00,92,0.077532,0.117385,0.137181,-999.,-999.,0.187897,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.283533,-999.,-999.,0.332526,-999.,-999.,0.402228,0.449244,2.553875,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.308194,1.283669,1.343351,1.308161,1.224678,-999.,36,36,36,0,0,36,0,0,0,0,0,0,0,0,36,0,0,36,0,0,36,34,36,0,0,0,0,0,0,0,36,36,36,36,36,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,03:04:2023,12:00:00,93,0.220550,0.309767,0.350357,-999.,-999.,0.445404,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.605554,-999.,-999.,0.685002,-999.,-999.,0.785862,0.856886,2.240032,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.982134,0.952420,1.004573,0.979630,0.867793,-999.,50,50,50,0,0,50,0,0,0,0,0,0,0,0,50,0,0,50,0,0,48,47,50,0,0,0,0,0,0,0,50,50,50,50,48,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,04:04:2023,12:00:00,94,0.168905,0.214297,0.231346,-999.,-999.,0.273529,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.349486,-999.,-999.,0.388551,-999.,-999.,0.446857,0.490019,1.962341,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.762361,0.895850,0.816940,0.742427,0.898399,-999.,80,80,80,0,0,80,0,0,0,0,0,0,0,0,80,0,0,80,0,0,80,80,80,0,0,0,0,0,0,0,80,80,80,80,80,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,05:04:2023,12:00:00,95,0.198001,0.247253,0.263035,-999.,-999.,0.295950,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.344872,-999.,-999.,0.368186,-999.,-999.,0.403354,0.425686,1.258698,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.507826,0.604642,0.530156,0.499213,0.624945,-999.,96,96,96,0,0,96,0,0,0,0,0,0,0,0,96,0,0,96,0,0,96,93,96,0,0,0,0,0,0,0,96,96,96,96,96,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,06:04:2023,12:00:00,96,0.172364,0.202830,0.211929,-999.,-999.,0.235547,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.276745,-999.,-999.,0.297529,-999.,-999.,0.334009,0.361170,1.478602,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.485280,0.663293,0.524077,0.470284,0.727286,-999.,81,81,81,0,0,81,0,0,0,0,0,0,0,0,81,0,0,81,0,0,81,81,81,0,0,0,0,0,0,0,81,81,81,81,81,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,07:04:2023,12:00:00,97,0.118396,0.148960,0.158178,-999.,-999.,0.178160,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.206352,-999.,-999.,0.219117,-999.,-999.,0.241663,0.256463,0.722533,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.470714,0.577919,0.476309,0.470745,0.616233,-999.,109,109,109,0,0,109,0,0,0,0,0,0,0,0,109,0,0,109,0,0,109,109,109,0,0,0,0,0,0,0,109,109,109,109,109,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,08:04:2023,12:00:00,98,0.110927,0.152328,0.167496,-999.,-999.,0.200121,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.251333,-999.,-999.,0.277375,-999.,-999.,0.315919,0.343334,0.771544,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.725947,0.822114,0.748094,0.716416,0.810919,-999.,90,90,90,0,0,90,0,0,0,0,0,0,0,0,90,0,0,90,0,0,90,90,90,0,0,0,0,0,0,0,90,90,90,90,90,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,09:04:2023,12:00:00,99,0.143999,0.189574,0.209002,-999.,-999.,0.251948,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.321880,-999.,-999.,0.357749,-999.,-999.,0.408302,0.444779,0.939838,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.787279,0.864873,0.815800,0.776106,0.842189,-999.,83,83,83,0,0,83,0,0,0,0,0,0,0,0,83,0,0,83,0,0,83,81,83,0,0,0,0,0,0,0,83,83,83,83,83,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,10:04:2023,12:00:00,100,0.135656,0.188298,0.209164,-999.,-999.,0.256978,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.338978,-999.,-999.,0.383154,-999.,-999.,0.442536,0.477973,1.175972,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.886850,0.969158,0.928405,0.868473,0.932803,-999.,55,55,55,0,0,55,0,0,0,0,0,0,0,0,55,0,0,55,0,0,55,50,55,0,0,0,0,0,0,0,55,55,55,55,55,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
IIT_Delhi,11:04:2023,12:00:00,101,0.167184,0.219640,0.240844,-999.,-999.,0.289123,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.373747,-999.,-999.,0.417749,-999.,-999.,0.481316,0.529629,1.415533,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.817257,0.923726,0.862486,0.800243,0.921741,-999.,83,83,83,0,0,83,0,0,0,0,0,0,0,0,83,0,0,83,0,0,83,81,83,0,0,0,0,0,0,0,83,83,83,83,83,0,lev20,1085,IIT_Delhi,28.545000,77.192600,15.000000
