time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun
3/6/2024 12:00,23,12,50,0.2,NA,140,14.8,NA,1028,NA
3/6/2024 13:00,24,12,47,0,NA,210,9.4,NA,1027,NA
3/6/2024 14:00,24,11,44,0,NA,170,9.4,NA,1026,NA
3/6/2024 15:00,24.3,10.2,41,0.2,NA,130,13,NA,NA,NA
3/6/2024 16:00,23.7,10.4,43,0.4,NA,125,14.8,NA,NA,NA
3/6/2024 17:00,24,9.9,41,0.3,NA,110,16.6,NA,1025,NA
3/6/2024 18:00,23,9,41,0,NA,100,18.4,NA,1026,NA
3/6/2024 19:00,21.6,10.4,49,0,NA,100,16.7,NA,NA,NA
3/6/2024 20:00,20,8,46,0,NA,60,7.6,NA,1027,NA
3/6/2024 21:00,19.8,8.2,47,0,NA,110,10.8,NA,1026,NA
3/6/2024 22:00,18,11.1,64,0,NA,310,5.4,NA,1028,NA
3/6/2024 23:00,17,11,68,0,NA,320,7.6,NA,1028,NA
3/7/2024 0:00,16,11,72,0,NA,0,0,NA,1028,NA
3/7/2024 1:00,16,11,72,0,NA,330,3.6,NA,1028,NA
3/7/2024 2:00,17,9.9,63,0,NA,56,7.4,NA,NA,NA
3/7/2024 3:00,15,11,77,0,NA,40,7.6,NA,NA,NA
3/7/2024 4:00,14,10,77,0,NA,320,3.6,NA,NA,NA
3/7/2024 5:00,15,11,77,0,NA,10,7.6,NA,NA,NA
3/7/2024 6:00,14,11,82,0,NA,30,7.6,NA,NA,NA
3/7/2024 7:00,16,10.1,68,0,NA,78,7.4,NA,NA,NA
3/7/2024 8:00,17,11,68,0,NA,100,16.6,NA,NA,NA
3/7/2024 9:00,18.2,11.5,65,0,NA,107,9.3,NA,NA,NA
3/7/2024 10:00,19.6,11.4,59,0,NA,119,11.1,NA,NA,NA
3/7/2024 11:00,21,11,53,0,NA,128,11.1,NA,NA,NA
3/7/2024 12:00,22.4,10.8,48,0,NA,135,13,NA,NA,NA
3/7/2024 13:00,23.1,10.5,45,0,NA,138,13,NA,NA,NA
3/7/2024 14:00,23.7,10.4,43,0,NA,141,13,NA,NA,NA
3/7/2024 15:00,25.3,10.3,39,0,NA,160,10.8,NA,1026.7,NA
3/7/2024 16:00,24,8,36,0,NA,130,13,NA,1026,NA
3/7/2024 17:00,25,7.1,32,0,NA,130,14.8,NA,1026,NA
3/7/2024 18:00,24,7.2,34,0,NA,130,11.2,NA,1026,NA
3/7/2024 19:00,22,7,38,0,NA,140,7.6,NA,1026,NA
3/7/2024 20:00,21,4.9,35,0,NA,80,7.6,NA,1027,NA
3/7/2024 21:00,20,6,40,0,NA,60,11.2,NA,1028,NA
3/7/2024 22:00,20,7,43,0,NA,40,11.2,NA,1028,NA
3/7/2024 23:00,18,7.1,49,0,NA,280,5.4,NA,1028,NA
3/8/2024 0:00,17,7.9,55,0,NA,50,28.8,NA,NA,NA
3/8/2024 1:00,17,5.9,48,0,NA,0,0,NA,NA,NA
3/8/2024 2:00,16,8,59,0,NA,0,0,NA,NA,NA
3/8/2024 3:00,17,7.9,55,0,NA,300,14.4,NA,NA,NA
3/8/2024 4:00,16.5,10.1,66,0,NA,165,5.5,NA,NA,NA
3/8/2024 5:00,16.1,10.4,69,0,NA,57,5.5,NA,NA,NA
3/8/2024 6:00,15.8,10.5,71,0,NA,45,5.5,NA,NA,NA
3/8/2024 7:00,16.5,10.8,69,0,NA,84,7.4,NA,NA,NA
3/8/2024 8:00,17.3,10.9,66,0,NA,98,9.3,NA,NA,NA
3/8/2024 9:00,18.1,11.2,64,0,NA,104,11.1,NA,NA,NA
3/8/2024 10:00,19.6,10.8,57,0,NA,120,11.1,NA,NA,NA
3/8/2024 11:00,21,10.5,51,0.1,NA,129,13,NA,NA,NA
3/8/2024 12:00,21,8.9,46,0,NA,180,9.4,NA,NA,NA
3/8/2024 13:00,22.9,10,44,0,NA,139,13,NA,NA,NA
3/8/2024 14:00,23.3,10,43,0,NA,144,11.1,NA,NA,NA
3/8/2024 15:00,23.8,9.7,41,0,NA,151,9.3,NA,NA,NA
3/8/2024 16:00,22.6,10.1,45,0.3,NA,140,11.1,NA,NA,NA
3/8/2024 17:00,21.5,10.3,49,0,NA,126,11.1,NA,NA,NA
3/8/2024 18:00,20.3,10.7,54,0.5,NA,108,11.1,NA,NA,NA
3/8/2024 19:00,19.8,10.8,56,0,NA,86,11.1,NA,NA,NA
3/8/2024 20:00,19.2,11,59,0,NA,57,11.1,NA,NA,NA
3/8/2024 21:00,19.6,11.1,58,0,NA,80,7.2,NA,1028.2,NA
3/8/2024 22:00,18.3,11.4,64,0,NA,30,11.1,NA,NA,NA
3/8/2024 23:00,18,11.3,65,0,NA,23,9.3,NA,NA,NA
3/9/2024 0:00,17.6,11.6,68,1.9,NA,241,9.3,NA,NA,NA
3/9/2024 1:00,16,10.1,68,0.4,NA,270,3.6,NA,NA,NA
3/9/2024 2:00,15,11,77,0.4,NA,240,3.6,NA,1028,NA
3/9/2024 3:00,16,10.7,71,0.4,NA,80,18,NA,1028,NA
3/9/2024 4:00,16,11,72,0.4,NA,340,7.6,NA,1027,NA
3/9/2024 5:00,16,11,72,0,NA,360,7.6,NA,NA,NA
3/9/2024 6:00,15,12,82,0,NA,20,11.2,NA,NA,NA
3/9/2024 7:00,15,12,82,0,NA,140,3.6,NA,NA,NA
3/9/2024 8:00,16,12.9,82,0,NA,90,3.6,NA,NA,NA
3/9/2024 9:00,16.8,11.7,72,0,NA,90,10.8,NA,1029,NA
3/9/2024 10:00,18,12,68,0,NA,60,11.2,NA,NA,NA
3/9/2024 11:00,19,13,68,0.2,NA,140,14.8,NA,NA,NA
3/9/2024 12:00,21.6,11.3,52,0.2,NA,126,14.8,NA,NA,NA
3/9/2024 13:00,22,11.1,50,0.2,NA,124,14.8,NA,NA,NA
3/9/2024 14:00,23,12.9,53,0.3,NA,130,14.8,NA,NA,NA
3/9/2024 15:00,23.8,12.1,48,8.6,NA,160,21.6,NA,1025.7,NA
3/9/2024 16:00,23,11.1,47,0.5,NA,130,14.8,NA,1024,NA
3/9/2024 17:00,23,11.1,47,4.4,NA,100,20.5,NA,1024,NA
3/9/2024 18:00,19,11.1,60,0.4,NA,300,13,NA,NA,NA
3/9/2024 19:00,19,12,64,0.2,NA,330,5.4,NA,1026,NA
3/9/2024 20:00,18.9,11.7,63,0.6,NA,78,13,NA,NA,NA
3/9/2024 21:00,18,14.1,78,0.1,NA,290,7.6,NA,NA,NA
3/9/2024 22:00,17.6,11.8,69,0,NA,75,11.1,NA,NA,NA
3/9/2024 23:00,17.3,11.8,70,0,NA,80,11.1,NA,NA,NA
3/10/2024 0:00,16,15,94,0,NA,200,7.6,NA,1028,NA
3/10/2024 1:00,16.5,11.6,73,0.1,NA,88,9.3,NA,NA,NA
3/10/2024 2:00,16.1,11.7,75,0,NA,92,7.4,NA,NA,NA
3/10/2024 3:00,15.7,11.7,77,0,NA,97,7.4,NA,NA,NA
3/10/2024 4:00,15.4,11.6,78,0,NA,88,7.4,NA,NA,NA
3/10/2024 5:00,15,11.4,79,0,NA,81,7.4,NA,NA,NA
3/10/2024 6:00,14.6,11.4,81,0,NA,75,9.3,NA,NA,NA
3/10/2024 7:00,15.6,11.8,78,0,NA,83,9.3,NA,NA,NA
3/10/2024 8:00,16.5,12.1,75,0,NA,86,11.1,NA,NA,NA
3/10/2024 9:00,15.8,12.2,79,0,NA,20,7.2,NA,1029.7,NA
3/10/2024 10:00,18.9,12.4,66,0.2,NA,94,13,NA,NA,NA
3/10/2024 11:00,20.4,12.1,59,0.2,NA,99,14.8,NA,NA,NA
3/10/2024 12:00,21.8,12.1,54,0.2,NA,103,16.7,NA,NA,NA
3/10/2024 13:00,22.3,12,52,0,NA,105,16.7,NA,NA,NA
3/10/2024 14:00,22.7,11.7,50,0,NA,106,14.8,NA,NA,NA
3/10/2024 15:00,23.2,10.9,46,4.4,NA,100,21.6,NA,1026.6,NA
3/10/2024 16:00,22.2,11.6,51,2.4,NA,102,16.7,NA,NA,NA
3/10/2024 17:00,21.2,11.8,55,0.3,NA,96,18.5,NA,NA,NA
3/10/2024 18:00,21,10.2,50,0.5,NA,90,28.8,NA,1026.9,NA
3/10/2024 19:00,20.2,11.4,57,0,NA,84,14.8,NA,NA,NA
3/10/2024 20:00,19.3,11.6,61,0,NA,78,13,NA,NA,NA
3/10/2024 21:00,18.3,11.8,66,0,NA,69,9.3,NA,NA,NA
3/10/2024 22:00,17.9,11.9,68,0,NA,75,9.3,NA,NA,NA
3/10/2024 23:00,18,11.1,64,0,NA,50,11.2,NA,1031,NA
3/11/2024 0:00,17,11.9,72,0,NA,107,7.4,NA,NA,NA
3/11/2024 1:00,16.5,11.6,73,0,NA,105,9.3,NA,NA,NA
3/11/2024 2:00,16,11.8,76,0,NA,111,9.3,NA,NA,NA
3/11/2024 3:00,15.5,12.1,80,0,NA,120,9.3,NA,NA,NA
3/11/2024 4:00,15.3,12.1,81,0,NA,102,9.3,NA,NA,NA
3/11/2024 5:00,15.1,11.9,81,0,NA,88,7.4,NA,NA,NA
3/11/2024 6:00,14.8,11.8,82,0,NA,77,7.4,NA,NA,NA
3/11/2024 7:00,15.8,12.2,79,0,NA,81,9.3,NA,NA,NA
3/11/2024 8:00,16.8,12.3,75,0,NA,82,11.1,NA,NA,NA
3/11/2024 9:00,19.2,12.7,66,0,NA,100,10.8,NA,1031.1,NA
3/11/2024 10:00,19,12.5,66,0.2,NA,92,14.8,NA,NA,NA
3/11/2024 11:00,20.3,12,59,0.4,NA,98,14.8,NA,NA,NA
3/11/2024 12:00,21.5,11.8,54,0.4,NA,104,16.7,NA,NA,NA
3/11/2024 13:00,22.2,11.6,51,0.2,NA,104,16.7,NA,NA,NA
3/11/2024 14:00,22.8,11.2,48,0,NA,103,16.7,NA,NA,NA
3/11/2024 15:00,23.5,10.9,45,0,NA,103,18.5,NA,NA,NA
3/11/2024 16:00,22.8,10.6,46,0.9,NA,94,18.5,NA,NA,NA
3/11/2024 17:00,22,10.8,49,0.7,NA,85,20.4,NA,NA,NA
3/11/2024 18:00,21.3,10.7,51,0,NA,76,22.2,NA,NA,NA
3/11/2024 19:00,20.5,10.6,53,0,NA,74,18.5,NA,NA,NA
3/11/2024 20:00,19.6,10.6,56,0,NA,71,16.7,NA,NA,NA
3/11/2024 21:00,19,8.9,52,0,NA,70,13,NA,NA,NA
3/11/2024 22:00,18.3,10.6,61,0,NA,72,13,NA,NA,NA
3/11/2024 23:00,17.9,10.8,63,0,NA,77,11.1,NA,NA,NA
3/12/2024 0:00,17,9.9,63,0,NA,20,9.4,NA,NA,NA
3/12/2024 1:00,17.3,10.4,64,0,NA,77,9.3,NA,NA,NA
3/12/2024 2:00,16.6,10.2,66,0,NA,85,9.3,NA,NA,NA
3/12/2024 3:00,15.8,9.2,65,0,NA,20,3.6,NA,1029,NA
3/12/2024 4:00,16,10.1,68,0,NA,60,11.2,NA,NA,NA
3/12/2024 5:00,16,11,72,0,NA,50,9.4,NA,NA,NA
3/12/2024 6:00,16,11,72,0,NA,60,5.4,NA,NA,NA
3/12/2024 7:00,16,11,72,0,NA,80,7.6,NA,NA,NA
3/12/2024 8:00,17.3,10.9,66,0,NA,78,13,NA,NA,NA
3/12/2024 9:00,19.5,11.5,60,0,NA,80,21.6,NA,1031.8,NA
3/12/2024 10:00,20.1,11.3,57,0.2,NA,82,16.7,NA,NA,NA
3/12/2024 11:00,21.5,10.9,51,0.3,NA,86,18.5,NA,NA,NA
3/12/2024 12:00,22.9,11,47,0.2,NA,90,20.4,NA,NA,NA
3/12/2024 13:00,23.8,9.4,40,0,NA,85,22.2,NA,NA,NA
3/12/2024 14:00,24.6,8.9,37,0,NA,96,22.2,NA,NA,NA
3/12/2024 15:00,25.4,9.2,36,0,NA,100,21.6,NA,1028.6,NA
3/12/2024 16:00,24.9,8.4,35,0,NA,102,24.1,NA,NA,NA
3/12/2024 17:00,25,7.1,32,0,NA,110,27.7,NA,1028,NA
3/12/2024 18:00,24,7.2,34,0,NA,100,22.3,NA,1028,NA
3/12/2024 19:00,22.4,7.8,39,0,NA,82,22.2,NA,NA,NA
3/12/2024 20:00,21,8.9,46,0,NA,70,18.4,NA,1029,NA
3/12/2024 21:00,19,8.9,52,0,NA,70,11.2,NA,NA,NA
3/12/2024 22:00,19,10,56,0,NA,60,14.8,NA,1030,NA
3/12/2024 23:00,18,10.1,60,0,NA,90,5.4,NA,1031,NA
3/13/2024 0:00,18,10.1,60,0,NA,20,6,NA,1030,NA
3/13/2024 1:00,17,9.9,63,0,NA,0,0,NA,1030,NA
3/13/2024 2:00,16,10.1,68,0,NA,30,3.6,NA,1029,NA
3/13/2024 3:00,16,10.1,68,0,NA,70,7.6,NA,NA,NA
3/13/2024 4:00,16,10.1,68,0,NA,70,11.2,NA,NA,NA
3/13/2024 5:00,15,10,72,0,NA,80,7.6,NA,1029,NA
3/13/2024 6:00,15,8.9,67,0,NA,90,3.6,NA,NA,NA
3/13/2024 7:00,16.4,9.8,65,0,NA,73,13,NA,NA,NA
3/13/2024 8:00,18,13.1,73,0,NA,70,25.9,NA,NA,NA
3/13/2024 9:00,19.6,12.6,64,0,NA,80,21.6,NA,NA,NA
3/13/2024 10:00,20.3,10.1,52,0.2,NA,80,20.4,NA,NA,NA
3/13/2024 11:00,22,9.8,46,0.4,NA,87,22.2,NA,NA,NA
3/13/2024 12:00,22.9,9.3,42,0.3,NA,92,24.1,NA,NA,NA
3/13/2024 13:00,23.7,8.9,39,0,NA,95,22.2,NA,NA,NA
3/13/2024 14:00,24.5,8.4,36,0,NA,97,20.4,NA,NA,NA
3/13/2024 15:00,25,8,34,0,NA,120,24.1,NA,NA,NA
3/13/2024 16:00,26,8,32,0,NA,120,22.3,NA,1027,NA
3/13/2024 17:00,24,8.8,38,0,NA,100,24.1,NA,1027,NA
3/13/2024 18:00,24.2,7.8,35,0,NA,87,27.8,NA,NA,NA
3/13/2024 19:00,22.8,8.9,41,0,NA,79,20.4,NA,NA,NA
3/13/2024 20:00,20,8,46,0,NA,80,11.2,NA,1029,NA
3/13/2024 21:00,18.7,8.9,53,0,NA,70,7.2,NA,1030.2,NA
3/13/2024 22:00,18,8,52,0,NA,70,9.4,NA,1030,NA
3/13/2024 23:00,18,8,52,0,NA,40,9.4,NA,1030,NA
3/14/2024 0:00,18,8,52,0,NA,80,7.6,NA,1030,NA
3/14/2024 1:00,15,8,63,0,NA,90,7.6,NA,1029,NA
3/14/2024 2:00,16,9,63,0,NA,70,7.6,NA,1028,NA
3/14/2024 3:00,16,9,63,0,NA,70,11.2,NA,1028,NA
3/14/2024 4:00,15,8.9,67,0,NA,80,13,NA,1028,NA
3/14/2024 5:00,15,8.9,67,0,NA,80,7.6,NA,1028,NA
3/14/2024 6:00,14,9,72,0,NA,70,5.4,NA,1028,NA
3/14/2024 7:00,16,9,63,0,NA,80,11.2,NA,1029,NA
3/14/2024 8:00,18,10.1,60,0,NA,70,14.8,NA,1030,NA
3/14/2024 9:00,20,10.9,56,0,NA,90,22.3,NA,1030,NA
3/14/2024 10:00,21,11,53,0.4,NA,100,20.5,NA,1030,NA
3/14/2024 11:00,22,9.8,46,0.2,NA,110,20.5,NA,1030,NA
3/14/2024 12:00,23,10.1,44,0.2,NA,120,18.4,NA,1029,NA
3/14/2024 13:00,25,8.9,36,0.2,NA,70,7.6,NA,1029,NA
3/14/2024 14:00,25,10.1,39,0.2,NA,110,18.4,NA,1028,NA
3/14/2024 15:00,26.1,8.6,33,0,NA,101,22.2,NA,NA,NA
3/14/2024 16:00,25.4,8.4,34,0,NA,95,24.1,NA,NA,NA
3/14/2024 17:00,24.7,8.2,35,0,NA,90,25.9,NA,NA,NA
3/14/2024 18:00,24,8,36,0,NA,100,18.4,NA,1026,NA
3/14/2024 19:00,22,8.1,41,0,NA,100,25.9,NA,1027,NA
3/14/2024 20:00,21,8.6,45,0,NA,64,16.7,NA,NA,NA
3/14/2024 21:00,19.5,8.2,48,0,NA,70,28.8,NA,1028.4,NA
3/14/2024 22:00,19.3,8.6,50,0,NA,59,14.8,NA,NA,NA
3/14/2024 23:00,18.6,8.5,52,0,NA,60,14.8,NA,NA,NA
3/15/2024 0:00,17.9,8.2,53,0,NA,62,14.8,NA,NA,NA
3/15/2024 1:00,17.5,8.1,54,0,NA,68,13,NA,NA,NA
3/15/2024 2:00,17.1,7.7,54,0,NA,75,13,NA,NA,NA
3/15/2024 3:00,14.2,8.4,68,0,NA,80,21.6,NA,1027.3,NA
3/15/2024 4:00,16,9,63,0,NA,40,9.4,NA,NA,NA
3/15/2024 5:00,15,8.9,67,0,NA,80,7.6,NA,NA,NA
3/15/2024 6:00,15,8.9,67,0,NA,70,13,NA,NA,NA
3/15/2024 7:00,16.2,8.7,61,0,NA,72,13,NA,NA,NA
3/15/2024 8:00,18,11.1,64,0,NA,70,18.4,NA,NA,NA
3/15/2024 9:00,19.4,10.1,55,0,NA,75,18.5,NA,NA,NA
3/15/2024 10:00,20.7,9.6,49,0,NA,80,20.4,NA,NA,NA
3/15/2024 11:00,22,8.8,43,0,NA,86,22.2,NA,NA,NA
3/15/2024 12:00,23.3,8.6,39,0,NA,90,24.1,NA,NA,NA
3/15/2024 13:00,25,8,34,0,NA,100,22.3,NA,NA,NA
3/15/2024 14:00,25.3,7.9,33,0,NA,95,24.1,NA,NA,NA
3/15/2024 15:00,25.2,7.8,33,0,NA,90,25.2,NA,1026,NA
3/15/2024 16:00,25,8,34,0,NA,110,31.7,NA,NA,NA
3/15/2024 17:00,24,7.2,34,0,NA,100,25.9,NA,NA,NA
3/15/2024 18:00,23,7.1,36,0,NA,70,25.9,NA,NA,NA
3/15/2024 19:00,21,6.9,40,0,NA,80,22.3,NA,NA,NA
3/15/2024 20:00,20,7,43,0,NA,70,13,NA,1028,NA
3/15/2024 21:00,18,7.1,49,0,NA,90,9.4,NA,1029,NA
3/15/2024 22:00,19,8,49,0,NA,60,7.6,NA,1029,NA
3/15/2024 23:00,18,8,52,0,NA,60,11.2,NA,1029,NA
3/16/2024 0:00,17,7.9,55,0,NA,120,9.4,NA,NA,NA
3/16/2024 1:00,16,8,59,0,NA,80,9.4,NA,NA,NA
3/16/2024 2:00,16,8,59,0,NA,70,9.4,NA,1027,NA
3/16/2024 3:00,16,7,55,0,NA,70,13,NA,1027,NA
3/16/2024 4:00,16,7.5,57,0,NA,67,9.3,NA,NA,NA
3/16/2024 5:00,15.3,7.6,60,0,NA,64,9.3,NA,NA,NA
3/16/2024 6:00,14.6,7.6,63,0,NA,61,9.3,NA,NA,NA
3/16/2024 7:00,15,8,63,0,NA,100,11.2,NA,NA,NA
3/16/2024 8:00,18,8,52,0,NA,74,14.8,NA,NA,NA
3/16/2024 9:00,20,6,40,0,NA,100,14.8,NA,NA,NA
3/16/2024 10:00,22,5.8,35,0,NA,60,18.4,NA,NA,NA
3/16/2024 11:00,23,7.1,36,0,NA,100,24.1,NA,1029,NA
3/16/2024 12:00,24,5.8,31,0,NA,100,29.5,NA,1028,NA
3/16/2024 13:00,26,3.9,24,0,NA,90,18.4,NA,1028,NA
3/16/2024 14:00,25.8,6.4,29,0,NA,102,22.2,NA,NA,NA
3/16/2024 15:00,26,3.9,24,0,NA,100,29.5,NA,1026,NA
3/16/2024 16:00,26,5,26,0,NA,90,25.9,NA,1026,NA
3/16/2024 17:00,26,5,26,0,NA,130,29.5,NA,1025,NA
3/16/2024 18:00,24,3.8,27,0,NA,90,24.1,NA,1026,NA
3/16/2024 19:00,22,5,33,0,NA,90,22.3,NA,1027,NA
3/16/2024 20:00,20,4.9,37,0,NA,80,11.2,NA,1028,NA
3/16/2024 21:00,19,5.1,40,0,NA,80,11.2,NA,1028,NA
3/16/2024 22:00,19,4,37,0,NA,80,14.8,NA,1028,NA
3/16/2024 23:00,19,4,37,0,NA,70,11.2,NA,1028,NA
3/17/2024 0:00,18,4.2,40,0,NA,60,9.4,NA,1028,NA
3/17/2024 1:00,17,4,42,0,NA,70,13,NA,1028,NA
3/17/2024 2:00,17.3,5.9,47,0,NA,98,13,NA,NA,NA
3/17/2024 3:00,17,4,42,0,NA,180,3.6,NA,1026,NA
3/17/2024 4:00,16.1,6.2,52,0,NA,93,11.1,NA,NA,NA
3/17/2024 5:00,16,5,48,0,NA,90,11.2,NA,1027,NA
3/17/2024 6:00,14,5.1,55,0,NA,60,5.4,NA,1026,NA
3/17/2024 7:00,14,5.9,58,0,NA,320,1.8,NA,1028,NA
3/17/2024 8:00,18,7.1,49,0,NA,80,18.4,NA,1029,NA
3/17/2024 9:00,20,8,46,0,NA,70,7.2,NA,1029.2,NA
3/17/2024 10:00,22,7,38,0,NA,110,24.1,NA,1029,NA
3/17/2024 11:00,23,7.1,36,0,NA,110,14.8,NA,1028,NA
3/17/2024 12:00,24,7.2,34,0,NA,120,22.3,NA,1028,NA
3/17/2024 13:00,25.3,6.5,30,0,NA,96,20.4,NA,NA,NA
3/17/2024 14:00,27,6.9,28,0,NA,150,16.6,NA,1026,NA
3/17/2024 15:00,26.8,6.8,28,0,NA,130,18,NA,1025.1,NA
3/17/2024 16:00,27,6.9,28,0,NA,120,29.5,NA,1024,NA
3/17/2024 17:00,26,6.1,28,0,NA,100,27.7,NA,1025,NA
3/17/2024 18:00,24,5.8,31,0,NA,100,29.5,NA,1025,NA
3/17/2024 19:00,22,4.1,31,0,NA,100,18.4,NA,1026,NA
3/17/2024 20:00,20,4.1,35,0,NA,80,9.4,NA,1027,NA
3/17/2024 21:00,19,4,37,0,NA,70,11.2,NA,1027,NA
3/17/2024 22:00,20,4.9,37,0,NA,50,14.8,NA,1028,NA
3/17/2024 23:00,19,5.1,40,0,NA,60,5.4,NA,1028,NA
3/18/2024 0:00,17,5,45,0,NA,130,3.6,NA,1027,NA
3/18/2024 1:00,18,4.9,42,0,NA,100,7.6,NA,1027,NA
3/18/2024 2:00,17,5,45,0,NA,120,7.6,NA,1026,NA
3/18/2024 3:00,16,5,48,0,NA,80,16.6,NA,1026,NA
3/18/2024 4:00,15,4.9,51,0,NA,120,14.8,NA,NA,NA
3/18/2024 5:00,15,4.9,51,0,NA,90,11.2,NA,1026,NA
3/18/2024 6:00,15,6,55,0,NA,110,14.8,NA,1026,NA
3/18/2024 7:00,16.5,6.6,52,0,NA,71,11.1,NA,NA,NA
3/18/2024 8:00,18,8,52,0,NA,80,13,NA,1027,NA
3/18/2024 9:00,19.7,8.1,47,0,NA,60,14.4,NA,1020.4,NA
3/18/2024 10:00,22,8.1,41,0,NA,80,24.1,NA,1028,NA
3/18/2024 11:00,23,7.9,38,0,NA,100,27.7,NA,1027,NA
3/18/2024 12:00,24.2,6.9,33,0,NA,98,20.4,NA,NA,NA
3/18/2024 13:00,25,8,34,0,NA,100,18.4,NA,1025,NA
3/18/2024 14:00,25,8,34,0,NA,50,13,NA,1024,NA
3/18/2024 15:00,26,8,32,0,NA,110,18.4,NA,1023,NA
3/18/2024 16:00,26,7.1,30,0,NA,110,20.5,NA,1023,NA
3/18/2024 17:00,25.8,5.4,27,0,NA,96,25.9,NA,NA,NA
3/18/2024 18:00,24,5.8,31,0,NA,110,16.6,NA,NA,NA
3/18/2024 19:00,22,5.8,35,0,NA,90,20.5,NA,1025,NA
3/18/2024 20:00,21,6.1,38,0,NA,80,18.4,NA,1025,NA
3/18/2024 21:00,20.3,5.1,37,0,NA,60,14.4,NA,1026.1,NA
3/18/2024 22:00,20,4.9,37,0,NA,50,18.4,NA,1026,NA
3/18/2024 23:00,19.5,5.9,41,0,NA,64,16.7,NA,NA,NA
3/19/2024 0:00,19,6.1,43,0,NA,60,13,NA,1026,NA
3/19/2024 1:00,17,5.9,48,0,NA,90,9.4,NA,1026,NA
3/19/2024 2:00,16,6.1,52,0,NA,90,21.6,NA,NA,NA
3/19/2024 3:00,15.3,5.5,52,0,NA,290,7.2,NA,1025.1,NA
3/19/2024 4:00,15,6,55,0,NA,280,3.6,NA,NA,NA
3/19/2024 5:00,15,6,55,0,NA,280,3.6,NA,1024,NA
3/19/2024 6:00,15,7.1,59,0,NA,80,9.4,NA,1025,NA
3/19/2024 7:00,16,7,55,0,NA,90,13,NA,1026,NA
3/19/2024 8:00,19,8,49,0,NA,110,11.2,NA,1026,NA
3/19/2024 9:00,21,7.9,43,0,NA,70,14.8,NA,1027,NA
3/19/2024 10:00,21.9,7.7,40,0,NA,85,16.7,NA,NA,NA
3/19/2024 11:00,24,7.2,34,0,NA,140,14.8,NA,1027,NA
3/19/2024 12:00,23,5.9,33,0,NA,120,22.3,NA,1027,NA
3/19/2024 13:00,25.3,6,29,0,NA,92,16.7,NA,NA,NA
3/19/2024 14:00,24,8,36,0,NA,80,7.6,NA,1024,NA
3/19/2024 15:00,27.1,9.9,34,0,NA,170,14.4,NA,1023.3,NA
3/19/2024 16:00,27,6.9,28,0,NA,140,22.3,NA,1022,NA
3/19/2024 17:00,27,4.7,24,0,NA,180,24.1,NA,1022,NA
3/19/2024 18:00,26,6.1,28,0,NA,90,18.4,NA,1023,NA
3/19/2024 19:00,23,7.1,36,0,NA,80,22.3,NA,NA,NA
3/19/2024 20:00,23.4,5.3,31,0,NA,73,22.2,NA,NA,NA
3/19/2024 21:00,21,6.9,40,0,NA,60,14.8,NA,NA,NA
3/19/2024 22:00,21,5.4,36,0,NA,63,20.4,NA,NA,NA
3/19/2024 23:00,20.2,5.4,38,0,NA,68,18.5,NA,NA,NA
3/20/2024 0:00,19.3,5.4,40,0,NA,76,18.5,NA,NA,NA
3/20/2024 1:00,18.8,7.9,49,0,NA,92,14.8,NA,NA,NA
3/20/2024 2:00,18,8,52,0,NA,92,13,NA,NA,NA
3/20/2024 3:00,15.7,6.9,56,0,NA,90,28.8,NA,1024.9,NA
3/20/2024 4:00,16.7,8.4,58,0,NA,87,13,NA,NA,NA
3/20/2024 5:00,16.2,8.9,62,0,NA,83,13,NA,NA,NA
3/20/2024 6:00,15.7,9.1,65,0,NA,78,13,NA,NA,NA
3/20/2024 7:00,16,9,63,0,NA,100,13,NA,1026,NA
3/20/2024 8:00,17,8.9,59,0,NA,100,13,NA,1027,NA
3/20/2024 9:00,20,8,46,0,NA,90,31.7,NA,1027,NA
3/20/2024 10:00,22,8.8,43,0,NA,80,33.5,NA,1027,NA
3/20/2024 11:00,23,9,41,0,NA,100,31.7,NA,1027,NA
3/20/2024 12:00,24,8,36,0,NA,120,29.5,NA,1026,NA
3/20/2024 13:00,26,8,32,0,NA,90,29.5,NA,1025,NA
3/20/2024 14:00,25,7.1,32,0,NA,130,24.1,NA,1024,NA
3/20/2024 15:00,25,7.1,32,0,NA,105,24.1,NA,NA,NA
3/20/2024 16:00,25,4.2,26,0,NA,100,27.8,NA,NA,NA
3/20/2024 17:00,25,5.2,28,0,NA,96,29.6,NA,NA,NA
3/20/2024 18:00,24,5.8,31,0,NA,93,33.3,NA,NA,NA
3/20/2024 19:00,21,6.1,38,0,NA,80,18.4,NA,NA,NA
3/20/2024 20:00,22.1,7.5,39,0,NA,72,22.2,NA,NA,NA
3/20/2024 21:00,19,8,49,0,NA,60,22.3,NA,NA,NA
3/20/2024 22:00,19,7.1,46,0,NA,50,22.3,NA,NA,NA
3/20/2024 23:00,18,7.1,49,0,NA,60,14.8,NA,NA,NA
3/21/2024 0:00,18,5.9,45,0,NA,60,14.8,NA,NA,NA
3/21/2024 1:00,17,5.9,48,0,NA,60,20.5,NA,NA,NA
3/21/2024 2:00,17,5.9,48,0,NA,60,18.4,NA,NA,NA
3/21/2024 3:00,17,5.9,48,0,NA,60,11.2,NA,NA,NA
3/21/2024 4:00,16.1,8.8,62,0,NA,85,13,NA,NA,NA
3/21/2024 5:00,15.5,8.7,64,0,NA,78,13,NA,NA,NA
