cohort,AnalysisId,Site,partition,y
lowest-OCEC 800,154883,NOGA1,train,12.92802714112821
lowest-OCEC 800,161356,PRIS1,train,8.487875962820894
lowest-OCEC 800,157561,NOGA1,train,14.590108133563508
lowest-OCEC 800,165577,JOSH1,train,5.820118037223552
lowest-OCEC 800,165879,CAPI1,train,1.5299286354612005
lowest-OCEC 800,84408,FOCO2,train,11.004948890550462
lowest-OCEC 800,161378,NOGA1,train,13.4079974654472
lowest-OCEC 800,164999,GRRI1,train,8.557092308296223
lowest-OCEC 800,168338,TRCR1,train,1.3549516070205316
lowest-OCEC 800,166786,PINN1,train,5.678961899637025
lowest-OCEC 800,167280,CAPI1,train,1.3049234952072193
lowest-OCEC 800,164354,PITT1,train,16.040869867464192
lowest-OCEC 800,165069,WHIT1,train,2.05512621199776
lowest-OCEC 800,164727,BIRM1,train,12.380846285731392
lowest-OCEC 800,166483,BRID1,train,1.1630937724310788
lowest-OCEC 800,169024,SIME1,train,0.9470750622795362
lowest-OCEC 800,156957,HACR1,train,1.4378500240153922
lowest-OCEC 800,159800,PITT1,train,13.394075444313296
lowest-OCEC 800,168043,FRRE1,train,3.6151558295400577
lowest-OCEC 800,166139,PUSO1,train,23.598076183166015
lowest-OCEC 800,167147,SAWE1,train,4.761944968671115
lowest-OCEC 800,169005,HAVO1,train,3.4619165183106
lowest-OCEC 800,165959,JOSH1,train,5.48494224425925
lowest-OCEC 800,165321,EGBE1,train,15.178115685364649
lowest-OCEC 800,161153,PUSO1,train,14.865967101347206
lowest-OCEC 800,168762,DOSO1,train,3.889845123267456
lowest-OCEC 800,158371,BIBE1,train,3.3675139720345677
lowest-OCEC 800,161375,NOGA1,train,18.673929930423597
lowest-OCEC 800,84822,ROMO1,train,1.9100685837687983
lowest-OCEC 800,167229,BIBE1,train,2.802960031358535
lowest-OCEC 800,159756,JARI1,train,4.93394930702231
lowest-OCEC 800,164998,GRRI1,train,5.572885752230803
lowest-OCEC 800,165223,CAPI1,train,1.383955251289632
lowest-OCEC 800,164408,BOND1,train,8.99285970659318
lowest-OCEC 800,166314,PITT1,train,6.624880475919984
lowest-OCEC 800,167327,TRCR1,train,2.0870385714933986
lowest-OCEC 800,166825,PITT1,train,5.863014694911456
lowest-OCEC 800,166613,LYEB1,train,2.043881427526042
lowest-OCEC 800,164849,BYIS1,train,16.00706332830862
lowest-OCEC 800,154658,BIRM1,train,36.43192289739629
lowest-OCEC 800,164786,FRES1,train,56.219159085347286
lowest-OCEC 800,158570,DENA1,train,2.434391594678865
lowest-OCEC 800,166766,BIBE1,train,5.433989128516369
lowest-OCEC 800,85194,BOAP1,train,7.284904236121882
lowest-OCEC 800,166006,BOAP1,train,0.8979445685593005
lowest-OCEC 800,84567,PITT1,train,12.089980525225531
lowest-OCEC 800,84775,SAWE1,train,13.255128917436874
lowest-OCEC 800,166448,HAVO1,train,1.1039999246581536
lowest-OCEC 800,167124,ATLA1,train,34.55396108426513
lowest-OCEC 800,164993,BOND1,train,23.12404199605627
lowest-OCEC 800,85871,JOSH1,train,1.5368624253991006
lowest-OCEC 800,166541,CHIR1,train,3.515085471083746
lowest-OCEC 800,166489,MAKA2,train,0.9861247650389758
lowest-OCEC 800,164800,FRES1,train,88.96208001118939
lowest-OCEC 800,168046,FRRE1,train,7.589875843480027
lowest-OCEC 800,167307,HAVO1,train,1.7989728757668002
lowest-OCEC 800,165270,BOAP1,train,7.153957260079056
lowest-OCEC 800,161647,ATLA1,train,38.81487168877807
lowest-OCEC 800,168153,PITT1,train,23.4049182348691
lowest-OCEC 800,162258,NOAB1,train,1.8339629167577376
lowest-OCEC 800,165062,PUSO1,train,38.460042138691655
lowest-OCEC 800,168021,LYEB1,train,3.395130339928121
lowest-OCEC 800,167702,OWVL1,train,0.8359631212842
lowest-OCEC 800,160373,QUCI1,train,6.193150904551103
lowest-OCEC 800,165209,PITT1,train,16.837102585150305
lowest-OCEC 800,161385,BIRM1,train,45.931048537638695
lowest-OCEC 800,166573,GUMO1,train,1.847093527638432
lowest-OCEC 800,165552,BIRM1,train,27.65906485147411
lowest-OCEC 800,166396,JOSH1,train,1.3790448861846043
lowest-OCEC 800,164605,OWVL1,train,4.615157960657395
lowest-OCEC 800,165059,PUSO1,train,20.54291018867434
lowest-OCEC 800,85700,ISLE1,train,0.7349949722757312
lowest-OCEC 800,85264,NOCA1,train,0.9091419402844368
lowest-OCEC 800,167894,MORA1,train,2.094089627850883
lowest-OCEC 800,165103,EVER1,train,16.366140725260593
lowest-OCEC 800,84742,STIL1,train,3.9639280221309887
lowest-OCEC 800,166051,HAVO1,train,2.417918212524672
lowest-OCEC 800,84342,QUCI1,train,9.58493905309188
lowest-OCEC 800,165329,BOLA1,train,0.5480616768599808
lowest-OCEC 800,168589,GLAC1,train,6.677031020020201
lowest-OCEC 800,159236,VILA1,train,28.31599631432103
lowest-OCEC 800,158934,NOGA1,train,18.351654987196053
lowest-OCEC 800,167903,MAVI1,train,1.1519070266735998
lowest-OCEC 800,168521,BIRM1,train,23.767056248717736
lowest-OCEC 800,168524,BIRM1,train,23.767056248717736
lowest-OCEC 800,84975,EGBE1,train,9.531959144071164
lowest-OCEC 800,168157,PITT1,train,7.938964056452272
lowest-OCEC 800,84768,BIRM1,train,22.237840357573024
lowest-OCEC 800,85863,BOAP1,train,6.657978652913362
lowest-OCEC 800,160691,PUSO1,train,17.324075998068842
lowest-OCEC 800,86770,PEFO1,train,2.2011135062045186
lowest-OCEC 800,168007,GLAC1,train,2.919008345194973
lowest-OCEC 800,160909,FRRE1,train,4.912160172007047
lowest-OCEC 800,165576,JOSH1,train,2.688888670365312
lowest-OCEC 800,86457,NOCH1,train,2.8660385208169443
lowest-OCEC 800,164823,SIME1,train,0.978982118793504
lowest-OCEC 800,163242,BYIS1,train,7.757922244247696
lowest-OCEC 800,164081,BIRM1,train,52.94807448095498
lowest-OCEC 800,161644,ATLA1,train,31.411019724485676
lowest-OCEC 800,158232,CHIR1,train,5.181615803546497
lowest-OCEC 800,168138,SAWE1,train,6.2771336945216065
lowest-OCEC 800,166365,DOSO1,train,4.289961497271321
lowest-OCEC 800,166535,BOLA1,train,0.7889506112308607
lowest-OCEC 800,161314,GRGU1,train,3.117113428147603
lowest-OCEC 800,84715,BOLA1,train,1.7339214783317762
lowest-OCEC 800,167081,LASU2,train,6.786083288136959
lowest-OCEC 800,156255,HAVO1,train,1.0859408888052673
lowest-OCEC 800,88047,PUSO1,train,36.4290474437142
lowest-OCEC 800,166892,BADL1,train,2.2529851169690165
lowest-OCEC 800,84569,PITT1,train,21.221012534012925
lowest-OCEC 800,83818,BIBE1,train,5.954533347975049
lowest-OCEC 800,164940,CHIR1,train,3.841046117725133
lowest-OCEC 800,164648,CAPI1,train,5.684891262275575
lowest-OCEC 800,167847,CEBL1,train,2.1971317935398833
lowest-OCEC 800,84654,BOWA1,train,1.3478624756826625
lowest-OCEC 800,165090,FRRE1,train,6.637880560811874
lowest-OCEC 800,167734,TONT1,train,4.360995121653965
lowest-OCEC 800,84466,ORPI1,train,5.432080421167834
lowest-OCEC 800,160073,HECA1,train,335.2518834622473
lowest-OCEC 800,158042,BRIS1,train,5.6365012570711395
lowest-OCEC 800,158043,BRIS1,train,5.4235332393305775
lowest-OCEC 800,166359,DOSO1,train,3.3998701952282837
lowest-OCEC 800,160934,JARI1,train,8.757072457052542
lowest-OCEC 800,157829,SAGU1,train,6.2565693947997705
lowest-OCEC 800,166684,BOAP1,train,6.385156194104555
lowest-OCEC 800,162217,EGBE1,train,20.03708400649413
lowest-OCEC 800,168463,PUSO1,train,9.047869670291156
lowest-OCEC 800,155274,PRIS1,train,0.698938304741035
lowest-OCEC 800,165476,GRRI1,train,6.219021663625449
lowest-OCEC 800,165381,ATLA1,train,12.220936728264
lowest-OCEC 800,161351,PRIS1,train,5.200860445898732
lowest-OCEC 800,84703,PRIS1,train,17.50090382485396
lowest-OCEC 800,164358,PITT1,train,32.5298612960113
lowest-OCEC 800,164715,GUMO1,train,6.349093211980485
lowest-OCEC 800,165266,LASU2,train,2.605118590988035
lowest-OCEC 800,83849,PASA1,train,1.3074972630784127
lowest-OCEC 800,165037,JOSH1,train,7.33311408294311
lowest-OCEC 800,83772,CABI1,train,1.1723668292620943
lowest-OCEC 800,169217,DENA1,train,0.7620792111239041
lowest-OCEC 800,166841,JARI1,train,11.31105290326514
lowest-OCEC 800,165484,GUMO1,train,2.972928042596376
lowest-OCEC 800,157405,BOND1,train,13.4239271029776
lowest-OCEC 800,156949,PORE1,test,0.9391167758326752
lowest-OCEC 800,160129,VIIS1,test,1.091115009392177
lowest-OCEC 800,154596,MOHO1,test,0.5291176393392767
lowest-OCEC 800,164301,JARB1,test,0.3990776515183439
lowest-OCEC 800,164303,JARB1,test,0.35402924465496
lowest-OCEC 800,167953,WHRI1,test,1.5360630919103806
lowest-OCEC 800,167178,WHRI1,test,0.5581384869640031
lowest-OCEC 800,166161,WHRI1,test,3.3349799742263566
lowest-OCEC 800,164520,WHRI1,test,1.4740968746052
lowest-OCEC 800,160686,VIIS1,test,2.4279690128918614
lowest-OCEC 800,168439,WICA1,test,1.2391070509312705
lowest-OCEC 800,166157,WHRI1,test,0.3670398359579806
lowest-OCEC 800,168343,WICA1,test,2.35785192388884
lowest-OCEC 800,168952,MOHO1,test,1.5029371574202814
lowest-OCEC 800,164200,WHRI1,test,0.2908447371743471
lowest-OCEC 800,166369,WHRI1,test,2.2580234006567617
lowest-OCEC 800,165703,WHRI1,test,1.1340745957583278
lowest-OCEC 800,166105,MOHO1,test,3.3711504449112004
lowest-OCEC 800,166103,MOHO1,test,3.3711504449112004
lowest-OCEC 800,164838,WHRI1,test,1.4130531810966238
lowest-OCEC 800,159510,VIIS1,test,1.3350179900600063
lowest-OCEC 800,160202,CANY1,test,1.6670781351731252
lowest-OCEC 800,157705,VIIS1,test,2.0773400140307516
lowest-OCEC 800,161792,WHRI1,test,0.6601508573184001
lowest-OCEC 800,164366,VIIS1,test,7.165025801414454
lowest-OCEC 800,166177,OLYM1,test,2.1650374772567424
lowest-OCEC 800,165093,JARB1,test,2.8690235950932
lowest-OCEC 800,161242,LIGO1,test,7.888092694309556
lowest-OCEC 800,164173,WHRI1,test,1.13010833910258
lowest-OCEC 800,164174,WHRI1,test,1.0651132271365489
lowest-OCEC 800,154421,OLYM1,test,1.2050204893871614
lowest-OCEC 800,159509,VIIS1,test,2.897901223890768
lowest-OCEC 800,168814,OLYM1,test,1.5968814623944705
lowest-OCEC 800,164302,JARB1,test,0.7161305380339055
lowest-OCEC 800,167626,OLYM1,test,2.053148713037208
lowest-OCEC 800,161943,VIIS1,test,1.4980280285240288
lowest-OCEC 800,159335,VIIS1,test,7.880879808568091
lowest-OCEC 800,167248,MOHO1,test,0.3271642748597088
lowest-OCEC 800,166366,WHRI1,test,1.7469458193964031
lowest-OCEC 800,167036,STAR1,test,0.6339349428809039
lowest-OCEC 800,165660,WHRI1,test,1.0680974105529024
lowest-OCEC 800,168772,VIIS1,test,0.9450901531994832
lowest-OCEC 800,166259,JARB1,test,1.6180706384998846
lowest-OCEC 800,164364,VIIS1,test,3.3080757255876385
lowest-OCEC 800,164860,KAIS1,test,2.022895486559376
lowest-OCEC 800,86608,WICA1,test,2.798001667231011
lowest-OCEC 800,162990,VIIS1,test,4.499912289201034
lowest-OCEC 800,167948,WHRI1,test,0.5469770787540048
lowest-OCEC 800,166445,DOME1,test,5.732073735966277
lowest-OCEC 800,85991,VIIS1,test,4.078923042360355
lowest-OCEC 800,87269,TOOL1,test,1.948031299471032
lowest-OCEC 800,168863,WHRI1,test,1.2290084466897744
lowest-OCEC 800,164360,VIIS1,test,8.740974827223923
lowest-OCEC 800,87270,TOOL1,test,1.2670577114220145
lowest-OCEC 800,156215,PORE1,test,0.8699664195604799
lowest-OCEC 800,165658,WHRI1,test,0.5789305855476
lowest-OCEC 800,85992,VIIS1,test,5.263952753210674
lowest-OCEC 800,86302,SYCA2,test,5.1271044599585665
lowest-OCEC 800,167257,WHRI1,test,2.44090733172084
lowest-OCEC 800,164780,PORE1,test,1.3068649632561409
lowest-OCEC 800,162989,VIIS1,test,2.583922645914293
lowest-OCEC 800,85313,SYCA2,test,8.882431917120792
lowest-OCEC 800,166129,ZICA1,test,3.0161055347953925
lowest-OCEC 800,86007,VIIS1,test,2.1019597414445954
lowest-OCEC 800,166947,ZICA1,test,2.5101057932622717
lowest-OCEC 800,85078,LTCC1,test,6.548982743585884
lowest-OCEC 800,84957,LTCC1,test,6.548982743585884
lowest-OCEC 800,166368,WHRI1,test,1.20111616638743
lowest-OCEC 800,167363,JARB1,test,0.564146511816888
lowest-OCEC 800,84411,FOCO1,test,11.95415893885726
lowest-OCEC 800,155434,VIIS1,test,0.8119093001095441
lowest-OCEC 800,167949,WHRI1,test,2.6858462781824355
lowest-OCEC 800,166943,ZICA1,test,3.3788899491335425
lowest-OCEC 800,168771,VIIS1,test,1.1648496166314335
lowest-OCEC 800,165340,DOME1,test,9.453854706168384
lowest-OCEC 800,167954,WHRI1,test,2.427064696743595
lowest-OCEC 800,85525,SAWT1,test,9.755655171789384
lowest-OCEC 800,164559,WICA1,test,2.745999213334742
lowest-OCEC 800,167529,STAR1,test,1.0419723452951857
lowest-OCEC 800,159549,VIIS1,test,1.6950033184746094
lowest-OCEC 800,167039,STAR1,test,3.0549295702712755
lowest-OCEC 800,158908,VIIS1,test,1.708608332503584
lowest-OCEC 800,85849,FLAT1,test,1.5550799258908363
lowest-OCEC 800,167807,MOHO1,test,1.1761282968228
lowest-OCEC 800,166991,JARB1,test,1.6539093521099997
lowest-OCEC 800,162210,TOOL1,test,2.1310651316590272
lowest-OCEC 800,162010,GRCA2,test,2.250149837446944
lowest-OCEC 800,86008,VIIS1,test,2.797947577556409
lowest-OCEC 800,159373,LTCC1,test,20.24015046617426
lowest-OCEC 800,164350,PHOE1,test,57.0700887216726
lowest-OCEC 800,86301,SYCA2,test,6.529038986449801
lowest-OCEC 800,155435,VIIS1,test,1.2529664072799551
lowest-OCEC 800,159033,TOOL1,test,2.4144624612864005
lowest-OCEC 800,168382,WHRI1,test,0.7119408393820799
lowest-OCEC 800,85993,VIIS1,test,2.930836976910216
lowest-OCEC 800,157541,VIIS1,test,2.257128665644147
lowest-OCEC 800,167099,JARB1,test,1.0359147251134655
lowest-OCEC 800,168038,JARB1,test,0.6060164040245886
lowest-OCEC 800,167561,WICA1,test,4.26395200561799
lowest-OCEC 800,167177,WHRI1,test,0.889849224218304
lowest-OCEC 800,166159,WHRI1,test,1.184986238140339
lowest-OCEC 800,164361,VIIS1,test,2.1869079889941645
lowest-OCEC 800,86673,GRCA2,test,0.9511579392863616
lowest-OCEC 800,162229,WICA1,test,17.175840765495664
lowest-OCEC 800,157706,VIIS1,test,1.038484129413053
lowest-OCEC 800,84436,MOHO1,test,2.477114001245376
lowest-OCEC 800,157542,VIIS1,test,1.8480771365997315
lowest-OCEC 800,166611,LTCC1,test,5.692117879180801
lowest-OCEC 800,166996,JARB1,test,0.7030174879525825
lowest-OCEC 800,167625,OLYM1,test,1.0738985740619904
lowest-OCEC 800,160970,VIIS1,test,4.630058294895
lowest-OCEC 800,83694,PHOE1,test,64.40947836626458
lowest-OCEC 800,166198,VIIS1,test,1.611917074487016
lowest-OCEC 800,166197,VIIS1,test,3.361037907351629
lowest-OCEC 800,164615,CHAS1,test,28.514893040222365
lowest-OCEC 800,167574,JARB1,test,0.369132779795616
lowest-OCEC 800,166201,VIIS1,test,1.4211007777761122
lowest-OCEC 800,166869,PHOE1,test,12.833064654677573
lowest-OCEC 800,164417,ZICA1,test,5.167064800822464
lowest-OCEC 800,163259,CHAS1,test,9.888009950060225
lowest-OCEC 800,166610,LTCC1,test,15.218890818331536
lowest-OCEC 800,164362,VIIS1,test,2.0298902664428353
lowest-OCEC 800,166609,LTCC1,test,5.78986134481872
lowest-OCEC 800,85936,JARB1,test,5.299039412001288
lowest-OCEC 800,90458,SOGP1,test,2.268991819005282
lowest-OCEC 800,159698,SENE1,test,3.5068838156809914
lowest-OCEC 800,86702,CHAS1,test,14.784062081241602
lowest-OCEC 800,165706,WHRI1,test,0.7019229150984961
lowest-OCEC 800,84771,SYCA2,test,8.88607135400213
lowest-OCEC 800,158391,VIIS1,test,2.772397737771105
lowest-OCEC 800,166763,PORE1,test,0.6960557459088
lowest-OCEC 800,165717,VIIS1,test,3.2439486086062845
lowest-OCEC 800,156364,CANY1,test,4.545867174991718
lowest-OCEC 800,156366,CANY1,test,4.545867174991718
lowest-OCEC 800,85937,JARB1,test,0.4800935127201984
lowest-OCEC 800,86079,JARB1,test,0.4800935127201984
lowest-OCEC 800,165092,JARB1,test,1.6000707273948
lowest-OCEC 800,161818,LTCC1,test,6.9789973381261055
lowest-OCEC 800,84725,PHOE1,test,67.58894013855983
lowest-OCEC 800,85314,SYCA2,test,9.848434204297014
lowest-OCEC 800,165055,VIIS1,test,3.737861422583454
lowest-OCEC 800,86156,SYCA2,test,0.963071217081792
lowest-OCEC 800,84916,WHRI1,test,1.444112721678413
lowest-OCEC 800,84412,FOCO1,test,13.142103154702184
lowest-OCEC 800,160951,MING1,test,11.297882176463016
lowest-OCEC 800,166210,OLYM1,test,0.7418468184251761
lowest-OCEC 800,84770,SYCA2,test,7.588987895971367
lowest-OCEC 800,155432,VIIS1,test,1.430113085254656
lowest-OCEC 800,163253,CAVE1,test,10.875652319250376
lowest-OCEC 800,164937,PORE1,test,0.525960525863808
lowest-OCEC 800,164939,PORE1,test,0.525960525863808
lowest-OCEC 800,166746,PHOE1,test,39.59007805283005
lowest-OCEC 800,166202,VIIS1,test,1.4640987408501311
lowest-OCEC 800,168381,WHRI1,test,1.1930535046545407
lowest-OCEC 800,165342,DOME1,test,3.8438521385877658
lowest-OCEC 800,165049,WICA1,test,3.0729889215003885
lowest-OCEC 800,166258,JARB1,test,1.7599414827487323
lowest-OCEC 800,164345,PHOE1,test,47.72000167227961
lowest-OCEC 800,167405,STAR1,test,0.6419165445520416
lowest-OCEC 800,168431,VIIS1,test,3.3818601315474006
lowest-OCEC 800,165006,WHRI1,test,1.518016030545571
lowest-OCEC 800,166745,WICA1,test,3.0351021641611924
lowest-OCEC 800,157598,TOOL1,test,0.5691009773491775
lowest-OCEC 800,157600,TOOL1,test,0.5691009773491775
lowest-OCEC 800,162991,VIIS1,test,3.1071409182349203
lowest-OCEC 800,166827,SOGP1,test,7.487068527649571
lowest-OCEC 800,165870,CHAS1,test,21.14402745699399
lowest-OCEC 800,165190,STAR1,test,1.533871213261373
lowest-OCEC 800,165496,MOHO1,test,2.08102233054024
lowest-OCEC 800,162327,SYCA2,test,13.450863808254873
lowest-OCEC 800,168352,PHOE1,test,22.276845392376444
lowest-OCEC 800,160157,SYCA2,test,8.91686584831305
lowest-OCEC 800,167303,FLAT1,test,3.2440758650243713
lowest-OCEC 800,166871,PHOE1,test,34.93103779182442
lowest-OCEC 800,165869,CHAS1,test,25.190897789421
lowest-OCEC 800,165871,CHAS1,test,25.190897789421
lowest-OCEC 800,165352,CHAS1,test,18.329145682739327
lowest-OCEC 800,159144,TOOL1,test,1.6794423661367524
lowest-OCEC 800,167439,PHOE1,test,8.526044888366242
lowest-OCEC 800,166740,WICA1,test,2.9990087767967184
lowest-OCEC 800,160158,SYCA2,test,9.319936528596584
lowest-OCEC 800,83692,PHOE1,test,70.3214085779408
lowest-OCEC 800,166806,PHOE1,test,33.71113972936725
lowest-OCEC 800,162340,SYCA2,test,6.678952744071483
lowest-OCEC 800,156214,PORE1,test,0.912866806693152
lowest-OCEC 800,166686,DOME1,test,1.9151505968114595
lowest-OCEC 800,162986,PHOE1,test,30.55312681924207
lowest-OCEC 800,166868,PHOE1,test,18.46711174258613
lowest-OCEC 800,168028,ZICA1,test,1.6110420077801857
lowest-OCEC 800,157671,OLYM1,test,3.0530545827057356
lowest-OCEC 800,85337,ZICA1,test,5.135870631653597
lowest-OCEC 800,167951,WHRI1,test,0.7790930636262912
lowest-OCEC 800,83596,KAIS1,test,0.9056080737305288
lowest-OCEC 800,85850,FLAT1,test,1.1339419476887422
